timestamp,speaker
"(3450.15846875, 3467.64096875)",SPEAKER_03
"(3467.89409375, 3475.79159375)",SPEAKER_03
"(3502.04909375, 3503.61846875)",SPEAKER_03
"(3506.6053437500004, 3549.07971875)",SPEAKER_09
"(3549.2653437500003, 3550.46346875)",SPEAKER_05
"(3551.30721875, 3556.4034687500007)",SPEAKER_09
"(3557.7872187500006, 3579.31971875)",SPEAKER_09
"(3581.14221875, 3582.34034375)",SPEAKER_09
"(3582.34034375, 3589.09034375)",SPEAKER_04
"(3589.4615937500002, 3590.35596875)",SPEAKER_04
"(3591.7059687500005, 3594.64221875)",SPEAKER_04
"(3595.3847187500005, 3596.8865937500004)",SPEAKER_04
"(3597.51096875, 3598.65846875)",SPEAKER_04
"(3598.8272187500006, 3608.4459687500002)",SPEAKER_04
"(3609.22221875, 3612.29346875)",SPEAKER_09
"(3612.5465937500003, 3617.4909687500003)",SPEAKER_04
"(3619.75221875, 3621.4228437500005)",SPEAKER_00
"(3624.0722187500005, 3627.2109687500006)",SPEAKER_04
"(3627.7509687500005, 3628.9659687500007)",SPEAKER_00
"(3629.45534375, 3631.9528437500003)",SPEAKER_01
"(3632.0372187500006, 3643.1747187500005)",SPEAKER_01
"(3645.68909375, 3650.4140937500006)",SPEAKER_00
"(3649.06409375, 3650.2284687500005)",SPEAKER_02
"(3654.8015937500004, 3662.96909375)",SPEAKER_09
"(3663.3740937500006, 3686.17221875)",SPEAKER_03
"(3687.8259687500004, 3746.7028437500003)",SPEAKER_03
"(3688.0284687500007, 3688.8047187500006)",SPEAKER_00
"(3693.69846875, 3694.4072187500005)",SPEAKER_02
"(3703.4353437500004, 3704.1778437500006)",SPEAKER_00
"(3746.92221875, 3752.47409375)",SPEAKER_09
"(3749.7909687500005, 3751.1072187500004)",SPEAKER_03
"(3752.47409375, 3773.56784375)",SPEAKER_03
"(3774.4453437500006, 3819.4678437500006)",SPEAKER_03
"(3820.81784375, 3835.2628437500007)",SPEAKER_03
"(3835.65096875, 3848.9484687500008)",SPEAKER_03
"(3849.2859687500004, 3854.1628437500003)",SPEAKER_03
"(3854.33159375, 3899.6240937500006)",SPEAKER_03
"(3898.9490937500004, 3905.7497187500003)",SPEAKER_09
"(3906.7284687500005, 3916.3640937500004)",SPEAKER_09
"(3918.27096875, 3927.92346875)",SPEAKER_09
"(3925.79721875, 3934.25159375)",SPEAKER_03
"(3934.77471875, 3944.3259687500004)",SPEAKER_03
"(3940.7147187500004, 3941.8622187500005)",SPEAKER_08
"(3944.49471875, 3949.7428437500002)",SPEAKER_00
"(3951.29534375, 3960.8972187500003)",SPEAKER_00
"(3961.11659375, 3967.7315937500007)",SPEAKER_01
"(3968.1365937500004, 3970.7184687500003)",SPEAKER_01
"(3970.81971875, 3989.09534375)",SPEAKER_01
"(3989.5847187500003, 4014.4415937500007)",SPEAKER_01
"(4014.8465937500005, 4017.8165937500007)",SPEAKER_01
"(4017.8503437500003, 4019.75721875)",SPEAKER_00
"(4019.75721875, 4029.6797187500006)",SPEAKER_01
"(4022.9972187500007, 4023.97596875)",SPEAKER_00
"(4030.0340937500005, 4036.0078437500006)",SPEAKER_01
"(4036.21034375, 4046.8415937500004)",SPEAKER_01
"(4039.77096875, 4040.68221875)",SPEAKER_02
"(4047.4490937500004, 4053.32159375)",SPEAKER_01
"(4053.74346875, 4062.9572187500007)",SPEAKER_01
"(4063.02471875, 4086.9197187500004)",SPEAKER_01
"(4087.44284375, 4102.69784375)",SPEAKER_01
"(4102.98471875, 4110.29159375)",SPEAKER_01
"(4110.47721875, 4114.493468750001)",SPEAKER_01
"(4114.61159375, 4115.59034375)",SPEAKER_01
"(4116.265343749999, 4120.93971875)",SPEAKER_01
"(4121.007218750001, 4123.47096875)",SPEAKER_01
"(4123.99409375, 4126.03596875)",SPEAKER_01
"(4127.571593750001, 4129.56284375)",SPEAKER_01
"(4129.90034375, 4134.270968750001)",SPEAKER_01
"(4134.67596875, 4138.55721875)",SPEAKER_01
"(4138.70909375, 4141.45971875)",SPEAKER_01
"(4142.03346875, 4148.02409375)",SPEAKER_01
"(4148.39534375, 4151.92221875)",SPEAKER_01
"(4152.42846875, 4159.060343749999)",SPEAKER_01
"(4159.36409375, 4162.722218749999)",SPEAKER_01
"(4163.093468749999, 4167.075968749999)",SPEAKER_01
"(4167.37971875, 4169.77596875)",SPEAKER_01
"(4170.130343750001, 4173.35346875)",SPEAKER_01
"(4173.6572187500005, 4179.29346875)",SPEAKER_01
"(4179.5634687500005, 4180.677218750001)",SPEAKER_01
"(4180.964093750001, 4184.153468750001)",SPEAKER_01
"(4184.50784375, 4190.02596875)",SPEAKER_01
"(4190.12721875, 4194.075968749999)",SPEAKER_01
"(4194.278468750001, 4197.01221875)",SPEAKER_01
"(4197.34971875, 4204.015343749999)",SPEAKER_01
"(4204.23471875, 4206.732218749999)",SPEAKER_01
"(4206.782843749999, 4208.13284375)",SPEAKER_00
"(4208.9090937500005, 4210.343468749999)",SPEAKER_01
"(4210.950968749999, 4212.38534375)",SPEAKER_01
"(4215.15284375, 4216.587218750001)",SPEAKER_01
"(4217.59971875, 4219.202843749999)",SPEAKER_01
"(4219.60784375, 4223.40471875)",SPEAKER_01
"(4223.8603437500005, 4226.104718750001)",SPEAKER_01
"(4226.40846875, 4228.028468750001)",SPEAKER_01
"(4228.585343750001, 4230.272843750001)",SPEAKER_01
"(4230.52596875, 4248.76784375)",SPEAKER_01
"(4244.39721875, 4245.84846875)",SPEAKER_03
"(4249.4090937500005, 4257.087218750001)",SPEAKER_01
"(4257.34034375, 4260.462218750001)",SPEAKER_01
"(4260.71534375, 4269.06846875)",SPEAKER_01
"(4269.57471875, 4271.86971875)",SPEAKER_01
"(4272.645968750001, 4276.864718750001)",SPEAKER_01
"(4277.13471875, 4278.0965937500005)",SPEAKER_01
"(4278.501593749999, 4284.272843750001)",SPEAKER_01
"(4284.44159375, 4288.47471875)",SPEAKER_01
"(4288.55909375, 4294.78596875)",SPEAKER_01
"(4295.140343749999, 4297.78971875)",SPEAKER_01
"(4297.485968749999, 4300.10159375)",SPEAKER_00
"(4299.595343749999, 4300.4559687500005)",SPEAKER_01
"(4301.046593749999, 4308.25221875)",SPEAKER_00
"(4307.999093750001, 4308.99471875)",SPEAKER_01
"(4308.25221875, 4313.010968750001)",SPEAKER_03
"(4313.567843750001, 4317.39846875)",SPEAKER_03
"(4317.39846875, 4332.19784375)",SPEAKER_01
"(4332.67034375, 4335.85971875)",SPEAKER_01
"(4336.19721875, 4338.036593750001)",SPEAKER_01
"(4338.171593749999, 4340.58471875)",SPEAKER_01
"(4340.77034375, 4353.460343750001)",SPEAKER_01
"(4355.097218749999, 4356.413468750001)",SPEAKER_01
"(4356.970343749999, 4358.387843750001)",SPEAKER_01
"(4358.92784375, 4365.137843750001)",SPEAKER_01
"(4365.23909375, 4369.93034375)",SPEAKER_03
"(4370.68971875, 4377.96284375)",SPEAKER_03
"(4372.3603437500005, 4373.40659375)",SPEAKER_01
"(4378.030343750001, 4393.589093750001)",SPEAKER_03
"(4394.1122187500005, 4400.4403437500005)",SPEAKER_03
"(4400.82846875, 4411.814093749999)",SPEAKER_03
"(4412.050343749999, 4428.368468750001)",SPEAKER_03
"(4428.4022187499995, 4432.13159375)",SPEAKER_03
"(4433.12721875, 4435.388468749999)",SPEAKER_03
"(4435.5740937499995, 4453.073468750001)",SPEAKER_03
"(4453.444718750001, 4480.815968749999)",SPEAKER_03
"(4456.060343749999, 4456.80284375)",SPEAKER_02
"(4471.686593750001, 4472.952218750001)",SPEAKER_01
"(4481.91284375, 4484.140343749999)",SPEAKER_03
"(4485.0009687500005, 4506.29721875)",SPEAKER_03
"(4490.50221875, 4491.34596875)",SPEAKER_01
"(4494.687218749999, 4496.3915937500005)",SPEAKER_01
"(4506.48284375, 4518.885968750001)",SPEAKER_03
"(4510.347218749999, 4512.743468750001)",SPEAKER_02
"(4519.29096875, 4520.35409375)",SPEAKER_03
"(4519.45971875, 4520.202218750001)",SPEAKER_01
"(4520.96159375, 4536.80721875)",SPEAKER_03
"(4537.41471875, 4540.65471875)",SPEAKER_03
"(4541.1103437500005, 4567.23284375)",SPEAKER_03
"(4567.401593750001, 4575.029093749999)",SPEAKER_03
"(4575.029093749999, 4584.71534375)",SPEAKER_01
"(4585.154093749999, 4590.030968749999)",SPEAKER_01
"(4590.132218750001, 4591.22909375)",SPEAKER_01
"(4592.984093749999, 4594.249718749999)",SPEAKER_01
"(4597.23659375, 4597.9959687499995)",SPEAKER_01
"(4598.36721875, 4601.74221875)",SPEAKER_01
"(4602.265343749999, 4612.3397187499995)",SPEAKER_01
"(4612.74471875, 4613.55471875)",SPEAKER_01
"(4613.9090937500005, 4621.9247187500005)",SPEAKER_01
"(4622.68409375, 4625.87346875)",SPEAKER_01
"(4625.9072187500005, 4629.788468750001)",SPEAKER_01
"(4631.17221875, 4632.606593750001)",SPEAKER_01
"(4633.7372187500005, 4636.015343749999)",SPEAKER_01
"(4636.31909375, 4641.5165937500005)",SPEAKER_01
"(4641.837218750001, 4649.295968750001)",SPEAKER_01
"(4649.86971875, 4655.40471875)",SPEAKER_01
"(4655.92784375, 4664.044718749999)",SPEAKER_01
"(4664.6522187499995, 4671.30096875)",SPEAKER_03
"(4665.9178437499995, 4669.56284375)",SPEAKER_01
"(4671.452843749999, 4679.97471875)",SPEAKER_03
"(4679.21534375, 4680.312218749999)",SPEAKER_01
"(4681.341593749999, 4685.45909375)",SPEAKER_03
"(4682.151593750001, 4685.526593750001)",SPEAKER_01
"(4685.45909375, 4690.04909375)",SPEAKER_09
"(4690.94346875, 4695.71909375)",SPEAKER_09
"(4696.5965937500005, 4728.89534375)",SPEAKER_09
"(4729.249718749999, 4753.9715937500005)",SPEAKER_03
"(4742.78346875, 4746.411593750001)",SPEAKER_00
"(4752.8915937500005, 4753.6678437499995)",SPEAKER_09
"(4753.9715937500005, 4759.27034375)",SPEAKER_09
"(4755.878468750001, 4774.964093750001)",SPEAKER_03
"(4769.3447187500005, 4770.137843750001)",SPEAKER_02
"(4770.137843750001, 4770.9647187499995)",SPEAKER_00
"(4775.200343750001, 4786.97909375)",SPEAKER_03
"(4787.333468750001, 4790.894093750001)",SPEAKER_03
"(4789.5272187499995, 4790.6747187500005)",SPEAKER_02
"(4791.029093749999, 4794.370343750001)",SPEAKER_03
"(4794.370343750001, 4796.63159375)",SPEAKER_01
"(4796.64846875, 4830.3309687500005)",SPEAKER_01
"(4807.33034375, 4808.62971875)",SPEAKER_03
"(4812.983468750001, 4814.384093750001)",SPEAKER_00
"(4830.76971875, 4846.109093749999)",SPEAKER_03
"(4846.37909375, 4863.034718750001)",SPEAKER_03
"(4846.51409375, 4848.505343750001)",SPEAKER_00
"(4848.741593750001, 4849.872218750001)",SPEAKER_00
"(4852.79159375, 4853.50034375)",SPEAKER_01
"(4863.034718750001, 4898.13471875)",SPEAKER_09
"(4863.10221875, 4863.86159375)",SPEAKER_03
"(4878.20534375, 4879.909718750001)",SPEAKER_03
"(4893.645968750001, 4894.50659375)",SPEAKER_02
"(4898.2528437500005, 4914.99284375)",SPEAKER_09
"(4914.14909375, 4915.904093749999)",SPEAKER_03
"(4917.405968749999, 4924.51034375)",SPEAKER_10
"(4923.042218750001, 4928.897843750001)",SPEAKER_03
"(4927.93596875, 4945.23284375)",SPEAKER_10
"(4933.57221875, 4936.964093750001)",SPEAKER_03
"(4945.536593750001, 5050.19534375)",SPEAKER_10
"(4947.3759687500005, 4948.84409375)",SPEAKER_09
"(5050.85346875, 5083.32096875)",SPEAKER_10
"(5051.59596875, 5052.929093750001)",SPEAKER_02
"(5082.224093750001, 5105.54534375)",SPEAKER_01
"(5100.11159375, 5101.88346875)",SPEAKER_09
"(5104.7353437500005, 5126.92596875)",SPEAKER_09
"(5107.435343749999, 5108.667218750001)",SPEAKER_01
"(5111.755343750001, 5114.40471875)",SPEAKER_01
"(5116.497218750001, 5117.610968749999)",SPEAKER_01
"(5120.86784375, 5121.694718750001)",SPEAKER_03
"(5126.03159375, 5126.9090937500005)",SPEAKER_03
"(5126.97659375, 5142.788468750001)",SPEAKER_03
"(5129.06909375, 5130.16596875)",SPEAKER_09
"(5142.839093750001, 5156.59221875)",SPEAKER_03
"(5143.22721875, 5144.88096875)",SPEAKER_00
"(5155.00596875, 5171.86409375)",SPEAKER_01
"(5172.1678437499995, 5178.546593749999)",SPEAKER_01
"(5178.58034375, 5180.807843750001)",SPEAKER_01
"(5180.892218749999, 5183.92971875)",SPEAKER_01
"(5184.30096875, 5188.114718750001)",SPEAKER_01
"(5188.722218750001, 5200.7372187500005)",SPEAKER_01
"(5197.88534375, 5204.2303437499995)",SPEAKER_09
"(5202.4247187500005, 5209.124093750001)",SPEAKER_01
"(5209.24221875, 5219.18159375)",SPEAKER_01
"(5219.40096875, 5232.597218750001)",SPEAKER_01
"(5232.968468749999, 5238.62159375)",SPEAKER_01
"(5238.925343750001, 5240.747843749999)",SPEAKER_01
"(5240.8153437500005, 5246.046593749999)",SPEAKER_01
"(5246.58659375, 5256.222218750001)",SPEAKER_01
"(5256.25596875, 5258.061593750001)",SPEAKER_01
"(5258.7197187500005, 5260.154093749999)",SPEAKER_01
"(5261.31846875, 5269.637843750001)",SPEAKER_01
"(5269.78971875, 5274.497843749999)",SPEAKER_01
"(5274.86909375, 5280.99471875)",SPEAKER_01
"(5281.19721875, 5301.10971875)",SPEAKER_01
"(5301.362843750001, 5305.83471875)",SPEAKER_01
"(5305.919093750001, 5332.85159375)",SPEAKER_09
"(5316.0947187500005, 5317.022843750001)",SPEAKER_01
"(5330.16846875, 5371.37721875)",SPEAKER_10
"(5341.356593750001, 5343.53346875)",SPEAKER_00
"(5360.3240937499995, 5361.370343750001)",SPEAKER_09
"(5371.37721875, 5423.11596875)",SPEAKER_01
"(5423.149718750001, 5425.208468750001)",SPEAKER_01
"(5427.503468750001, 5438.74221875)",SPEAKER_01
"(5438.74221875, 5440.345343749999)",SPEAKER_00
"(5439.6365937499995, 5440.733468750001)",SPEAKER_01
"(5440.59846875, 5443.0115937499995)",SPEAKER_00
"(5443.51784375, 5445.05346875)",SPEAKER_00
"(5446.31909375, 5447.6522187499995)",SPEAKER_01
"(5447.87159375, 5451.39846875)",SPEAKER_01
"(5451.39846875, 5466.450968749999)",SPEAKER_03
"(5457.186593750001, 5459.937218749999)",SPEAKER_01
"(5466.737843750001, 5469.977843750001)",SPEAKER_01
"(5469.977843750001, 5489.2997187500005)",SPEAKER_03
"(5477.82471875, 5479.93409375)",SPEAKER_02
"(5483.005343750001, 5486.58284375)",SPEAKER_01
"(5488.827218750001, 5497.0115937499995)",SPEAKER_01
"(5494.19346875, 5495.3915937500005)",SPEAKER_09
"(5497.0115937499995, 5509.60034375)",SPEAKER_09
"(5510.528468750001, 5517.177218750001)",SPEAKER_09
"(5518.206593750001, 5560.967843750001)",SPEAKER_09
"(5562.925343750001, 5564.73096875)",SPEAKER_00
"(5566.97534375, 5580.6103437500005)",SPEAKER_01
"(5581.065968750001, 5585.942843750001)",SPEAKER_01
"(5586.314093749999, 5592.8447187500005)",SPEAKER_01
"(5593.41846875, 5596.439093749999)",SPEAKER_01
"(5596.962218750001, 5607.62721875)",SPEAKER_03
"(5601.33284375, 5602.632218750001)",SPEAKER_01
"(5607.9647187499995, 5609.280968749999)",SPEAKER_03
"(5609.73659375, 5616.94221875)",SPEAKER_01
"(5617.110968749999, 5643.739718750001)",SPEAKER_01
"(5631.57284375, 5632.298468749999)",SPEAKER_02
"(5632.298468749999, 5633.02409375)",SPEAKER_03
"(5643.739718750001, 5651.21534375)",SPEAKER_03
"(5651.468468749999, 5679.02534375)",SPEAKER_03
"(5679.02534375, 5681.843468749999)",SPEAKER_01
"(5682.265343749999, 5683.446593750001)",SPEAKER_01
"(5683.85159375, 5686.8553437499995)",SPEAKER_01
"(5687.564093749999, 5690.21346875)",SPEAKER_00
"(5688.509093750001, 5689.622843749999)",SPEAKER_01
"(5690.83784375, 5699.190968750001)",SPEAKER_10
"(5694.71909375, 5695.56284375)",SPEAKER_01
"(5699.190968750001, 5706.177218750001)",SPEAKER_01
"(5706.497843749999, 5710.51409375)",SPEAKER_01
"(5709.737843750001, 5715.81284375)",SPEAKER_10
"(5711.661593750001, 5712.420968750001)",SPEAKER_01
"(5713.112843750001, 5724.77346875)",SPEAKER_01
"(5723.1365937499995, 5725.769093750001)",SPEAKER_03
"(5725.88721875, 5730.460343750001)",SPEAKER_03
"(5731.0340937500005, 5735.53971875)",SPEAKER_01
"(5735.82659375, 5738.999093750001)",SPEAKER_01
"(5739.11721875, 5741.7665937500005)",SPEAKER_01
"(5741.952218750001, 5743.42034375)",SPEAKER_01
"(5743.94346875, 5752.09409375)",SPEAKER_01
"(5752.5497187500005, 5754.3553437499995)",SPEAKER_01
"(5754.608468750001, 5758.118468750001)",SPEAKER_01
"(5758.489718750001, 5764.5478437500005)",SPEAKER_01
"(5764.7840937500005, 5775.56721875)",SPEAKER_01
"(5776.93409375, 5779.482218749999)",SPEAKER_00
"(5779.70159375, 5781.20346875)",SPEAKER_01
"(5781.692843750001, 5803.7822187500005)",SPEAKER_03
"(5801.757218750001, 5848.28159375)",SPEAKER_09
"(5808.034718750001, 5809.18221875)",SPEAKER_03
"(5813.77221875, 5815.763468749999)",SPEAKER_03
"(5824.52159375, 5825.83784375)",SPEAKER_03
"(5825.83784375, 5826.9178437499995)",SPEAKER_00
"(5850.137843750001, 5851.167218750001)",SPEAKER_09
"(5865.07221875, 5866.675343750001)",SPEAKER_01
"(5866.675343750001, 5868.02534375)",SPEAKER_09
"(5868.02534375, 5870.08409375)",SPEAKER_01
"(5870.59034375, 5871.315968750001)",SPEAKER_00
"(5872.59846875, 5877.01971875)",SPEAKER_01
"(5877.087218750001, 5886.30096875)",SPEAKER_01
"(5886.638468749999, 5891.430968750001)",SPEAKER_01
"(5891.68409375, 5893.28721875)",SPEAKER_01
"(5893.42221875, 5897.11784375)",SPEAKER_01
"(5897.573468750001, 5906.55096875)",SPEAKER_01
"(5906.77034375, 5919.510968750001)",SPEAKER_01
"(5919.91596875, 5920.6415937500005)",SPEAKER_01
"(5920.92846875, 5924.843468749999)",SPEAKER_01
"(5925.14721875, 5925.9403437500005)",SPEAKER_01
"(5926.37909375, 5930.327843749999)",SPEAKER_01
"(5931.137843750001, 5933.50034375)",SPEAKER_01
"(5933.702843749999, 5934.86721875)",SPEAKER_01
"(5935.13721875, 5937.077843749999)",SPEAKER_01
"(5937.651593750001, 5941.85346875)",SPEAKER_01
"(5942.190968750001, 5947.28721875)",SPEAKER_01
"(5947.42221875, 5960.382218750001)",SPEAKER_01
"(5949.227843750001, 5950.358468750001)",SPEAKER_00
"(5959.774718750001, 5960.50034375)",SPEAKER_08
"(5960.669093750001, 5961.3778437500005)",SPEAKER_01
"(5961.68159375, 5964.21284375)",SPEAKER_01
"(5964.58409375, 5965.950968749999)",SPEAKER_01
"(5966.22096875, 5970.86159375)",SPEAKER_01
"(5971.9247187500005, 5972.78534375)",SPEAKER_01
"(5973.3084687499995, 5974.70909375)",SPEAKER_01
"(5987.5340937500005, 5991.53346875)",SPEAKER_01
"(5991.4490937499995, 6000.038468750001)",SPEAKER_08
"(6000.39284375, 6001.1522187499995)",SPEAKER_08
"(6000.510968750001, 6005.573468750001)",SPEAKER_10
"(6002.940968750001, 6003.970343750001)",SPEAKER_08
"(6003.970343750001, 6011.715968750001)",SPEAKER_03
"(6008.03721875, 6008.762843750001)",SPEAKER_01
"(6008.762843750001, 6035.96534375)",SPEAKER_09
"(6033.450968749999, 6035.661593750001)",SPEAKER_01
"(6035.96534375, 6074.27159375)",SPEAKER_01
"(6072.98909375, 6074.423468750001)",SPEAKER_03
"(6075.975968750001, 6080.21159375)",SPEAKER_03
"(6080.21159375, 6083.232218749999)",SPEAKER_01
"(6089.762843750001, 6092.64846875)",SPEAKER_00
"(6094.4540937500005, 6096.71534375)",SPEAKER_00
"(6099.128468750001, 6103.9715937500005)",SPEAKER_03
"(6104.190968750001, 6106.97534375)",SPEAKER_00
"(6106.97534375, 6115.345343750001)",SPEAKER_04
"(6115.04159375, 6118.5009687500005)",SPEAKER_00
"(6118.247843749999, 6120.458468750001)",SPEAKER_04
"(6121.352843750001, 6123.61409375)",SPEAKER_00
"(6125.284718750001, 6126.80346875)",SPEAKER_10
"(6126.71909375, 6131.612843750001)",SPEAKER_04
"(6130.026593750001, 6140.4384687500005)",SPEAKER_01
"(6140.573468750001, 6141.315968750001)",SPEAKER_02
"(6141.974093750001, 6146.91846875)",SPEAKER_01
"(6147.23909375, 6148.2684687500005)",SPEAKER_01
"(6148.8084687499995, 6161.380343750001)",SPEAKER_01
"(6161.380343750001, 6172.12971875)",SPEAKER_03
"(6172.60221875, 6173.54721875)",SPEAKER_04
"(6174.86346875, 6175.909718750001)",SPEAKER_04
"(6175.0322187500005, 6175.89284375)",SPEAKER_08
"(6175.909718750001, 6177.58034375)",SPEAKER_08
"(6176.9559687500005, 6182.001593750001)",SPEAKER_04
"(6182.052218750001, 6194.522843750001)",SPEAKER_03
"(6187.823468750001, 6188.7684687500005)",SPEAKER_04
"(6192.16034375, 6192.970343750001)",SPEAKER_04
"(6193.51034375, 6195.450968749999)",SPEAKER_00
"(6195.5184687500005, 6197.12159375)",SPEAKER_00
"(6200.78346875, 6202.36971875)",SPEAKER_00
"(6203.97284375, 6206.11596875)",SPEAKER_03
"(6206.807843750001, 6207.921593749999)",SPEAKER_00
"(6208.22534375, 6212.41034375)",SPEAKER_00
"(6213.52409375, 6217.304093750001)",SPEAKER_04
"(6218.11409375, 6220.915343750001)",SPEAKER_00
"(6221.11784375, 6225.15096875)",SPEAKER_04
"(6225.606593750001, 6227.59784375)",SPEAKER_03
"(6228.509093750001, 6230.68596875)",SPEAKER_03
"(6230.97284375, 6248.202218750001)",SPEAKER_03
"(6247.999718749999, 6255.72846875)",SPEAKER_04
"(6248.286593750001, 6249.467843750001)",SPEAKER_03
"(6249.58596875, 6250.37909375)",SPEAKER_03
"(6254.614718750001, 6257.2978437500005)",SPEAKER_03
"(6257.2978437500005, 6264.06471875)",SPEAKER_04
"(6263.06909375, 6268.249718749999)",SPEAKER_03
"(6265.212218750001, 6268.165343750001)",SPEAKER_04
"(6269.245343750001, 6274.08846875)",SPEAKER_03
"(6274.08846875, 6275.100968750001)",SPEAKER_04
"(6275.100968750001, 6297.966593749999)",SPEAKER_03
"(6295.6209687499995, 6298.590968750001)",SPEAKER_09
"(6297.966593749999, 6300.48096875)",SPEAKER_04
"(6299.569718750001, 6324.983468750001)",SPEAKER_09
"(6303.6365937499995, 6304.46346875)",SPEAKER_00
"(6325.47284375, 6329.97846875)",SPEAKER_03
"(6331.952843749999, 6335.64846875)",SPEAKER_03
"(6337.015343749999, 6338.247218750001)",SPEAKER_03
"(6338.247218750001, 6343.630343750001)",SPEAKER_04
"(6345.132218750001, 6349.772843750001)",SPEAKER_04
"(6348.186593750001, 6353.232218749999)",SPEAKER_00
"(6353.620343750001, 6375.49034375)",SPEAKER_09
"(6376.1990937499995, 6379.6415937500005)",SPEAKER_01
"(6380.11409375, 6382.51034375)",SPEAKER_01
"(6382.915343750001, 6385.0584687499995)",SPEAKER_01
"(6385.497218750001, 6390.52596875)",SPEAKER_01
"(6391.33596875, 6395.0653437500005)",SPEAKER_01
"(6395.1834687499995, 6400.3134687500005)",SPEAKER_01
"(6398.001593750001, 6399.4022187499995)",SPEAKER_00
"(6400.75221875, 6419.095343750001)",SPEAKER_01
"(6419.095343750001, 6436.66221875)",SPEAKER_09
"(6424.866593750001, 6425.96346875)",SPEAKER_01
"(6436.08846875, 6441.67409375)",SPEAKER_01
"(6441.741593750001, 6456.794093750001)",SPEAKER_01
"(6457.485968750001, 6463.93221875)",SPEAKER_01
"(6464.573468750001, 6473.466593749999)",SPEAKER_01
"(6474.05721875, 6479.4403437500005)",SPEAKER_00
"(6476.21721875, 6495.184718750001)",SPEAKER_03
"(6495.184718750001, 6497.850968750001)",SPEAKER_09
"(6498.01971875, 6500.5340937500005)",SPEAKER_09
"(6500.5340937500005, 6506.11971875)",SPEAKER_00
"(6505.56284375, 6512.616593750001)",SPEAKER_03
"(6510.591593749999, 6512.1103437500005)",SPEAKER_00
"(6516.44721875, 6524.86784375)",SPEAKER_09
"(6525.036593750001, 6536.49471875)",SPEAKER_01
"(6536.528468750001, 6539.3465937500005)",SPEAKER_01
"(6540.34221875, 6544.965968750001)",SPEAKER_01
"(6541.52346875, 6542.92409375)",SPEAKER_02
"(6542.92409375, 6544.965968750001)",SPEAKER_00
